Stack,application,product,color,part no.,global product id,Is Visualizable?
WBS - estimated items,Flooring,Tile,Artico Matte 12x24 - AR07 Featured Beige,6BNART124/AR07,0e8854b2-a5a1-405d-8fbb-6c6c243cf309,Yes
WBS - estimated items,Flooring,Tile,Articulo Matte 12x24 - AR07 Featured Beige,6ART124/AR07,0e8854b2-a5a1-405d-8fbb-6c6c243cf309,Yes
WBS - estimated items,Flooring,Tile,Miracle Wood 8x48 - Ciliegio,6BNMW848/CI,0e8b165d-6452-4d30-b23b-c1f96f9e4ef5,Yes
WBS - estimated items,Flooring,Tile,More Wood 8x48 - Ciliegio,6MW848/CI,0e8b165d-6452-4d30-b23b-c1f96f9e4ef5,Yes
Echelon-EPP - estimated items,Flooring,Tile,Koncrete 12x24 - KC01 White DT,6KO124/KC01,0ecee0fb-630e-4b87-ae88-fe046499e866,Yes
WBS - estimated items,Flooring,Tile,(Koncrete) Core Fundamentals-Prime 12x24 - KC01 White,6KO124/KC01,0ecee0fb-630e-4b87-ae88-fe046499e866,Yes
WBS - estimated items,Flooring,Tile,Concrete 12x24 - KC01 White,6BNKO124/KC01,0ecee0fb-630e-4b87-ae88-fe046499e866,Yes
WBS - estimated items,Flooring,Tile,Piasentina Polished 12x24 - Smoke,6PIP124/SM,0eeebc9c-03c2-46f2-bab9-e005eda2079a,Yes
WBS - estimated items,Flooring,Tile,Provoke Polished 12x24 - Smoke,6BNPIP124/SM,0eeebc9c-03c2-46f2-bab9-e005eda2079a,Yes
WBS - estimated items,Flooring,Tile,Folio 12x24 - PF04 Dove Grey,6BNPF124/PF04,0f129886-f760-4b99-8315-e01dbc541f89,Yes
WBS - estimated items,Flooring,Tile,"Portfolio 12x24 - Dove Grey PF04 ",6PF124/PF04,0f129886-f760-4b99-8315-e01dbc541f89,Yes
WBS - estimated items,Flooring,Tile,Book II 17X17 - Graphite,6BNBKII17/GR,0f160bd6-99bd-4cbe-8028-8e1b9385b171,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic Lattice Weave Matte - Desert Gray X714,6DTCWMLWM/X714,0f34edef-bdb8-42ec-9130-e0ef5f4e916d,Yes
WBS - estimated items,Flooring,Tile,Scale TGJ88 13x13 - 00100 Bone,6BNTGJ88/00100,0f3ef112-910c-4aa9-b3ed-5abe9f091552,Yes
WBS - estimated items,Flooring,Tile,Serenity TGJ88 13x13 - 00100 Bone,6TGJ88/00100,0f3ef112-910c-4aa9-b3ed-5abe9f091552,Yes
WBS - estimated items,Flooring,Tile,Geoscapes Chevron TG46C Mosaic (11.61x11.02 Mesh) - 00500 Light Grey,6TG46C/500,0f98c2d3-4a5c-4fba-9d3a-0717998b3c79,Yes
WBS - estimated items,Flooring,Tile,Glow Chevron TG46C Mosaic 11.61x11.02 Mesh) -  00500 Light Grey,6BNTG46C/500,0f98c2d3-4a5c-4fba-9d3a-0717998b3c79,Yes
Echelon-EPP - estimated items,Flooring,Tile,Terazio 12x24 - Nero,6TERA1224/NE,0fa5eed3-eaf7-412f-ba0b-57313a014413,Yes
WBS - estimated items,Flooring,Tile,Lakewood TG46F 7x22 - 00700 Cattail,6TG46F/700,0fead80a-6f09-4139-b41b-cb4ecf366aeb,Yes
WBS - estimated items,Flooring,Tile,Lesson TG46F 7x22 - 00700 Cattail,6BNTG46F/700,0fead80a-6f09-4139-b41b-cb4ecf366aeb,Yes
Echelon-EPP - estimated items,Flooring,Tile,MZ Marble Obsession Picket Satin - Grigio MB22,6MZMOPICS/MB22,100eb5bf-8f57-470f-9668-b2c33d63b5d3,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Miramo 3 in. Fan - Reef MR49,6DTMIR3F/MR49,10213b96-9379-48dc-9269-208cefb1e033,Yes
WBS - estimated items,Flooring,Tile,Haut Monde Unpolished 24x48 - HM03 Glitterati Granite,6HM248/HM03,10612386-f217-44f1-bb28-ff63a357cac3,Yes
WBS - estimated items,Flooring,Tile,Haut Unpolished 24x48 - HM03 Glitterati Granite,6BNHM248/HM03,10612386-f217-44f1-bb28-ff63a357cac3,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT C.F. Prime 12x24 - Charcoal BA34,6CFP1224/BA34,10631b40-f889-4b5e-991e-6657b9a69dc5,Yes
Echelon-EPP - estimated items,Flooring,Tile,Oregon 8x36 -Rovere DT,6OR836/GR01,10b11dd8-0c8d-4832-92d0-52fb36792650,Yes
Echelon-EPP - estimated items,Flooring,Tile,Marble Attache Matte 12x24 - Travertine,6MAttache1224/TRAV,10be1e61-d2dd-4513-8d76-bdd4ef59fc8c,Yes
WBS - estimated items,Flooring,Tile,Realm II 13x13 - Nation,6R213/NA,10d3fe72-b24b-43b5-9dee-3847d6bff077,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 3x6 Gloss - Architectural Gray 109,6DTCWC36G/109,10ef4396-65cd-465b-9ee0-67d5563fb550,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Zellige NEO 3x12 - Gesso ZL11,6DTZEL312/ZL11,112c63a9-5f26-4b13-af1a-64005c935dbf,Yes
WBS - estimated items,Flooring,Tile,Lavish Glass TGN80 Mosaic (11.73x11.73  Mesh) - 00275 Bronzed,6LGM/275,112cf258-324a-42d8-869e-04a55b6662e9,Yes
WBS - estimated items,Flooring,Tile,Lounge Glass TGN80 Mosaic (11.73x11.73 Mesh) - 00275 Bronzed,6BNLGM/275,112cf258-324a-42d8-869e-04a55b6662e9,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 6x6 Gloss - Chalkboard 180,6DTCWC66G/180,11765171-9909-496e-920a-f6dfbb6a104a,Yes
WBS - estimated items,Flooring,Tile,Catch Gloss 3x12 - Fawn,6CAG312/FA,11b49701-5f79-4a74-be77-be801ad161ac,Yes
WBS - estimated items,Flooring,Tile,Cater Gloss 3x12 - Fawn,6BNCAG312/FA,11b49701-5f79-4a74-be77-be801ad161ac,Yes
Echelon-EPP - estimated items,Flooring,Tile,MZ Artezen 2x5 Picket - Metallic Vibe AT25,625ARP/AT25,11b8ca0f-2957-4b66-b195-3a77e11005e1,Yes
Echelon-EPP - estimated items,Flooring,Tile,Color Wheel Linear 4x16 - Matte Urban Putty 0761,6CWL416/0761,11e2c868-9d69-433f-968f-8f51db1a0e6f,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Perpetuo Field Tile 1.5 in Hex Matte - Eternal Grey,6DTPHM/EG,122d8a5a-d6c4-4c06-aacb-2826a560563d,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Brickwork Rectangle 2x8 Matte - Studio BW01 ",6BW28/BW01,12401f1b-a879-47cc-853c-58f618dc6816,Yes
WBS - estimated items,Flooring,Tile,Brickwork 2x8 - BW01 Studio,6BW28/BW01,12401f1b-a879-47cc-853c-58f618dc6816,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 12x24 - Asphalt,6EMSTRLII1224/AS,126b1457-2aa8-4374-bba8-a549f9c5925d,Yes
WBS - estimated items,Flooring,Tile,Rockart Metal Arrow (10x12 Mesh) - Nero Marquina,6ROMA/NM,126c5caa-c86d-4c03-bccb-a89b14f3f441,Yes
WBS - estimated items,Flooring,Tile,Rocket Metal Arrow (10x12 Mesh) - Nero Marquina,6BNROMA/NM,126c5caa-c86d-4c03-bccb-a89b14f3f441,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artistic Reflections 3 in Hex Gloss - Haze AE14,6AR3HG/AE14,12be0252-0f02-42e6-9178-7c87973bca81,Yes
WBS - estimated items,Flooring,Tile,Lavish Glass TGN80 Mosaic (11.73x11.73  Mesh) - 00750 Pewter,6LGM/750,12c9eb11-86a6-4ded-9afb-3815b5477f54,Yes
WBS - estimated items,Flooring,Tile,Lounge Glass TGN80 Mosaic (11.73x11.73 Mesh) - 0750 Pewter,6BNLGM/750,12c9eb11-86a6-4ded-9afb-3815b5477f54,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo Matte 24x24 - Elegant Beige,6PERM2424/EB,12da4d9e-40fd-4ecd-a3b7-fc47f9ad8e48,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Serliana Moroccan Mosaic (14x12) - Taupe ",6SERMM1412/TA,1345ba7f-934c-4c41-b657-a4b7ed068b2e,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni Color 8x8 Deco - Honeycomb,6DSD8/M1L5,13537a0a-13a1-44be-8f77-1e5b8685dbb8,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Perpetuo Field Tile 1.5 in Hex Matte - Elegant Beige,6DTPHM/EB,1377cd53-796b-4842-8701-db26ff129af7,Yes
WBS - estimated items,Flooring,Tile,Haut Monde Unpolished 12x24 - HM03 Glitterati Granite,6HMU124/HM03,137a5fe4-a8cb-47fe-9c4e-a9ec21bcfd7d,Yes
WBS - estimated items,Flooring,Tile,Haut Unpolished 12x24 - HM03 Glitterati Granite,6BNHMU124/HM03,137a5fe4-a8cb-47fe-9c4e-a9ec21bcfd7d,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 2x2 Straight Joint Glossy - Suede Gray 0182,6CWM2/0182,139f4f43-b2f9-407d-9063-a667c3971ff6,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Cabo 12x24 - Coast,6CA1323/CO,13fa1d1c-34a5-469c-b1a0-be184ea9a178,Yes
WBS - estimated items,Flooring,Tile,Cabo 13x23 - Coast,6CA1323/CO,13fa1d1c-34a5-469c-b1a0-be184ea9a178,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Rekindle 12x24 - Beige RK11 ",6DTR1224/RK11,1404f1ad-3b1c-40bd-86d6-d1867d1601ee,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo 8” Hexagon Matte 7.88x9.13 - Eternal Grey,6PERP8HM/EG,14357491-fef6-4801-b9d7-f01ae7171575,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Rekindle 24x24 - Light Grey RK12 ",6DTR2424/RK12,1437bc94-c12e-4682-a0f7-78a2924dd0f7,Yes
Echelon-EPP - estimated items,Flooring,Tile,Emblem 7x20 - Brown,6E720/EM02,14382cc7-a82b-4d0e-b9ef-066b5897a13d,Yes
WBS - estimated items,Flooring,Tile,Emblem 7x20 - EM04 Brown,6E720/EM02,14382cc7-a82b-4d0e-b9ef-066b5897a13d,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Bryne 12x24 - Coastline BR30,6DTBRY1224/BR30,146943a6-bad6-4261-be34-d0445cce5ed4,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Bryne 12x24 - Coastline BR30,6DTBRY1224/BR30,146943a6-bad6-4261-be34-d0445cce5ed4,Yes
WBS - estimated items,Flooring,Tile,Miracle Wood 8x48 - Noce,6BNMW848/NO,14697161-91ca-4930-8e84-f4f557e48b26,Yes
WBS - estimated items,Flooring,Tile,More Wood 8x48 - Noce,6MW848/NO,14697161-91ca-4930-8e84-f4f557e48b26,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 3x6 Matte - Chalkboard 0780,6DTCWC36M/0780,14b95c65-ffdc-4dcb-a6fc-5b444f09b21e,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed Penny Round 3/4x3/4 - Iconic FM11 ",6FAMPR/FM11,14d44fd4-92ee-4b79-b1a0-c9fb3b0fbe43,Yes
WBS - estimated items,Flooring,Tile,Geometry 10x10 - Petal Gray,6GE1010/PG,14d6e0b1-a1b1-43b2-98f7-87cecf204dc0,Yes
WBS - estimated items,Flooring,Tile,Goal 10x10 - Petal Gray,6BNGE1010/PG,14d6e0b1-a1b1-43b2-98f7-87cecf204dc0,Yes
WBS - estimated items,Flooring,Tile,Sublime Cubist Mosaic ( 13x11 Mesh) - M018 Cirrus Storm,6BNSUCM/M018,15002601-574e-4f5c-af0b-3710237d5ad9,Yes
WBS - estimated items,Flooring,Tile,Sublimity Cubist Mosaic ( 13x11 Mesh) - M018 Cirrus Storm,6SUCM/M018,15002601-574e-4f5c-af0b-3710237d5ad9,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 3x6 Gloss - Suede Gray 182,6DTCWC36G/182,153a5f12-9857-4e76-aab2-930f3c6f5080,Yes
Echelon-EPP - estimated items,Flooring,Tile,"MZ Rice Deco Blossom 6x6 - Grigio RC33 ",6RDB66/RC33,154700cb-5bac-48c1-a9d8-ba4cba1a1a90,Yes
WBS - estimated items,Flooring,Tile,Erosion 13x13 - Glacier,6ER13/GL,1553e566-14c9-4f5d-83ed-a1b4a205ffee,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Savoir Oval Dot Polished Mosaic - Bleu SV13,6DTSODPM/SV13,1572a8c8-628f-408d-ba15-72fa94715a96,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Rekindle 24x24 - Medium Grey RK13 ",6DTR2424/RK13,1580137e-7f33-4d30-aacc-b72ff7cbf1cf,Yes
WBS - estimated items,Flooring,Tile,Scale TGJ89 17x17 - 00200 Beige,6BNTGJ89/00200,15af4d99-d825-47ff-aaa4-e581d1046759,Yes
WBS - estimated items,Flooring,Tile,Serenity TGJ89 17x17 - 00200 Beige,6TGJ89/00200,15af4d99-d825-47ff-aaa4-e581d1046759,Yes
Echelon-EPP - estimated items,Flooring,Tile,Acreage 1x24 Mosaic on Mesh - Stetson,6dta1x24/ac13,15bf2fcd-e831-49cd-b655-d2fd5d91d223,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT C.F. Choice 12x12 - Iron CS23 ",6DTCFC1212/CS23,15e7fa31-778a-443d-b9a6-ad3f03cbf00f,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Choice 12x12 - Iron CS23 ",6CBR12/CS23,15e7fa31-778a-443d-b9a6-ad3f03cbf00f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Balans 12x24 - Beige,6BAL124/BEI,160d69a5-ed1a-4346-afa8-fee0d5ebc4f7,Yes
WBS - estimated items,Flooring,Tile,Vertuo 24x24 - VR12 Bravura,6V2424/VR12,16163480-3e82-418b-aa32-5b4d0a4c58d8,Yes
WBS - estimated items,Flooring,Tile,Voyage 24x24 - VR12 Bravura,6BNV2424/VR12,16163480-3e82-418b-aa32-5b4d0a4c58d8,Yes
WBS - estimated items,Flooring,Tile,Magnetic 6x18 - Blanco,6BNMA618/BL,1624206c-bac9-4042-b16a-780bda6917d6,Yes
WBS - estimated items,Flooring,Tile,Magnolia 6x18 - Blanco,6MA618/BL,1624206c-bac9-4042-b16a-780bda6917d6,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 6x6 Matte - Matte Urban Putty 761,6DTCWC66M/761,164f44a0-1f89-4e8a-9478-e88ce537ae6d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Koncrete 12x24 - White DT,6KON1224/WHI,16abb430-5e17-4fd5-a92b-8a8211ce4ee8,Yes
WBS - estimated items,Flooring,Tile,Mizu Glossy Ellipes Mosaic (8x16) - Blue,6MGE/BL,16d2ec2a-22ee-4f5c-a7b3-46dabdbe330e,Yes
WBS - estimated items,Flooring,Tile,Mystery Glossy Ellipes Mosaic (8x16) - Blue,6BNMGE/BL,16d2ec2a-22ee-4f5c-a7b3-46dabdbe330e,Yes
Echelon-EPP - estimated items,Flooring,Tile,Vertuo 12x24 Matte - Stria Maestro,6VERT1224M/STR,16f47ab3-4812-4046-9ffa-7265ce48c6f4,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 8x10 Hex - Gray,6EMSTRLII810H/GR,1700c3be-33dd-41a3-94d5-19b39114ef25,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 8x10 Hex - Gray,6EMSTRLII810H/GR,1700c3be-33dd-41a3-94d5-19b39114ef25,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 8x10 Hex - Gray,6EMSTRLII810H/GR,1700c3be-33dd-41a3-94d5-19b39114ef25,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Mythology Wave Crest 4x12 - Titan MY96 ",6MYTHWC412/MY96,170839cd-7d8a-4ea4-8324-3a7cf3a9337c,Yes
Echelon-EPP - estimated items,Flooring,Tile,Sterlina Hex 8x10 - Gray,6STERHEX810/GRA,1720e2d5-c2d2-4bc0-ae90-a39e6438e27d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Modern Formation 2x2 Straight Joint - Headland Fog MF04,6MFUM1212/MF04,17ce8995-88ef-48d7-8251-aa4b1cad73b9,Yes
Echelon-EPP - estimated items,Flooring,Tile,Modern Formation Unpolished 24x24 - Smoky Ridge,6MFUNP24/MF05,18175c2f-0f7c-46db-bf40-2ad1bb4b3f70,Yes
Echelon-EPP - estimated items,Flooring,Tile,Statuette Oval Mosaic 12x12-Silver Satin,6STAOV/SE71,1830f0ce-3300-48a3-95a6-5f2fddc62613,Yes
WBS - estimated items,Flooring,Tile,Mention 8x35 - Oxford,6BNM835/OX,18404ef0-0c3c-4309-aebc-ab14534d0ba4,Yes
WBS - estimated items,Flooring,Tile,Mokuzai II 8x35 - Oxford,6M835/OX,18404ef0-0c3c-4309-aebc-ab14534d0ba4,Yes
Echelon-EPP - estimated items,Flooring,Tile,Contempo TGM33 17x17 - 00100 Gulf,6TGM33/100,185abf14-6d82-4241-97aa-0f77355dcbdc,Yes
WBS - estimated items,Flooring,Tile,Contempo TGM33 17x17 - 00100 Gulf,6TGM33/100,185abf14-6d82-4241-97aa-0f77355dcbdc,Yes
WBS - estimated items,Flooring,Tile,Craftsman TGM33 17x17  - 00100 Gulf,6BNTGM33/100,185abf14-6d82-4241-97aa-0f77355dcbdc,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Miramo 2x5 Picket - Aqua MR47,6DTMIR25P/MR47,185ba8a3-08ab-4e0e-b367-3efd0e306f29,Yes
Echelon-EPP - estimated items,Flooring,Tile,Influence 1in Hex (10x12 Mesh) - Fawn,6INF1H/FA,188b501c-dcd5-4af4-b157-f9955e293ff9,Yes
WBS - estimated items,Flooring,Tile,Influence Hex Gloss Mosaic (10x12 Mesh) 1x1 - Fawn,6IHM/FA,188b501c-dcd5-4af4-b157-f9955e293ff9,Yes
Echelon-EPP - estimated items,Flooring,Tile,Influence 1in Hex (10x12 Mesh) - Fawn,6INF1H/FA,188b501c-dcd5-4af4-b157-f9955e293ff9,Yes
WBS - estimated items,Flooring,Tile,Influence Hex Gloss Mosaic (10x12 Mesh) 1x1 - Fawn,6IHM/FA,188b501c-dcd5-4af4-b157-f9955e293ff9,Yes
WBS - estimated items,Flooring,Tile,Safari 24x48 - Unpolished,6BNSTY48/UP,18e25e1f-9724-481d-9b52-cf625b8e2c33,Yes
WBS - estimated items,Flooring,Tile,Statuary 24x48 - Unpolished,6STY48/UP,18e25e1f-9724-481d-9b52-cf625b8e2c33,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Liverpool 12x24 - Fairfield LP42,6DTLP1224/LP42,1933445b-a386-4ca0-bd6e-706f4ab500b2,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Liverpool 12x24 - Fairfield LP42,6DTLP1224/LP42,1933445b-a386-4ca0-bd6e-706f4ab500b2,Yes
WBS - estimated items,Flooring,Tile,Impact Mosaic (12x12 Mesh) 2x2 - Gray,6IM22M/GR,193cf09a-17ba-4c5e-92b2-36005eae85cf,Yes
WBS - estimated items,Flooring,Tile,Integrate Mosaic (12x12 Mesh) 2x2 - Gray,6BNIM22M/GR,193cf09a-17ba-4c5e-92b2-36005eae85cf,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Bryne 2x2 Mosaic - Mist BR31,6DTBRY22M/BR31,1960e363-1d16-49d8-8bc0-31e39dbbda24,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 2x2 Straight Joint Glossy - Chalkboard 0180,6CWM2/0180,196d0717-3e87-46ca-a62a-86eba7f73cee,Yes
WBS - estimated items,Flooring,Tile,Casablanca 8x8 - Solid White,6C88/SW,1979e061-e862-4d3a-9ec3-05df33dc72bd,Yes
WBS - estimated items,Flooring,Tile,Grace 8x8 - Solid White,6BNC88/SW,1979e061-e862-4d3a-9ec3-05df33dc72bd,Yes
WBS - estimated items,Flooring,Tile,Energy 12x24 - Valley,6BNER124/VA,19ea3ce8-2e71-44d8-8cb6-d8316123bca0,Yes
WBS - estimated items,Flooring,Tile,Erosion 12x24 - Valley,6ER124/VA,19ea3ce8-2e71-44d8-8cb6-d8316123bca0,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Mythology 2x5  Picket Mosaic - Santorini MY90 ",6MYTHPM/MY90,1a385e39-9cbb-419f-afb6-9f1dbcf331ae,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Mythology Undulated 4x12 - Aura MY95 ",6MYTHU412/MY95,1a802f77-b23e-41c1-8a1e-12f504d565b6,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Miramo 1x6 Straight Joint - Sand MR46,6DTMIR16SJ/MR46,1a9978ea-ea4b-4333-8e3e-75db03febbdb,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed Penny Round 3/4x3/4 - Fortune FM14 ",6FAMPR/FM14,1af4b0fa-671d-4e93-a240-ecb3cae0897d,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed Penny Round 3/4x3/4 - Fortune FM14 ",6FAMPR/FM14,1af4b0fa-671d-4e93-a240-ecb3cae0897d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Modern Formation 2x2 Straight Joint - Canyon Taupe MF03,6MFUM1212/MF03,1b1e88ed-0225-4ff1-8710-2caae4c326ad,Yes
WBS - estimated items,Flooring,Tile,Fascinate 5x5 - Blush,6BNFL55/BL,1b5911d8-7ef4-497b-b8df-880a3a99101b,Yes
WBS - estimated items,Flooring,Tile,Flash 5x5 - Blush,6FL55/BL,1b5911d8-7ef4-497b-b8df-880a3a99101b,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Sublimity Hypnotic Mosaic Mesh - Daphine White M103 ",6SBHY12M/M103,1b59af77-644b-44f2-b6a6-126efb355568,Yes
WBS - estimated items,Flooring,Tile,Wanderwise 12x24 - WW01 Swan,6WW24/WW01,1bb3af46-66df-4fbe-a691-8fbebd66df8d,Yes
WBS - estimated items,Flooring,Tile,Wiser 12x24 - WW01 Swan,6BNWW24/WW01,1bb3af46-66df-4fbe-a691-8fbebd66df8d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Ironworx 12x23 - Carbon EM,6IRO1223/CA,1bd2103e-4af3-4d4e-9e77-cf969ff08c0b,Yes
Echelon-EPP - estimated items,Flooring,Tile,Pebble Oasis Flat Natural Stone 13x13 - Harbor,6DTPO1313/PB21,1be268db-86f8-4734-8720-bf8419d9f81a,Yes
Echelon-EPP - estimated items,Flooring,Tile,Marble Attache Matte 24x24 - Nero,6MAM24/NERO,1c172403-975e-4f35-88a4-bb291536397d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Mosaic (12x13 Mesh) - Blanc,6LGM1/Bl,1c613602-7b7d-40ac-a9d9-e3a9a3bb80c6,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Mosaic (12x13 Mesh) - Blanc,6LGM1/Bl,1c613602-7b7d-40ac-a9d9-e3a9a3bb80c6,Yes
WBS - estimated items,Flooring,Tile,Shift Mosaic (12x12 Mesh) 2x2 - Taupe,6BNSO22/TA,1cfc87b3-f5b2-44d6-8d03-0504dbf4ee2b,Yes
WBS - estimated items,Flooring,Tile,Source Mosaic (12x12 Mesh) 2x2 - Taupe,6SO22/TA,1cfc87b3-f5b2-44d6-8d03-0504dbf4ee2b,Yes
WBS - estimated items,Flooring,Tile,Lavaliere Mosiac  - LV10 Architectural Reflection,6LV/LV10,1d0f5cf9-4d99-427b-bcbc-528d15c219bb,Yes
WBS - estimated items,Flooring,Tile,Perpetuo Matte 12x24 -  PT24 Infinite Black,6PERP24/PT24,1daf6e25-a324-44f3-85cf-8f0961e408d9,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Dunham 12x23 - Orcha ",6DUN123/OR,1db62b35-4323-4b83-ad7f-539d895b94ee,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Source 1 in. Hex Matte Mosaic Mesh - Gray,6SOUR1H/GR,1dd14b84-2a3a-4112-ad8c-a71007517a35,Yes
WBS - estimated items,Flooring,Tile,Emerson Wood Mosaic (12x24 Mesh) 2x2 - EP03 Brazilian Walnut,6EW2/EP03,1dded237-df83-4a63-bc57-45f200f9da4e,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 1x3 Lattice Weave - Desert Gray X114,6CWM13L/X114,1e02c2c0-6755-4e4f-9b23-9d6e263ec4c8,Yes
WBS - estimated items,Flooring,Tile,Fashion Picket 3x12  - Peacock Green,6BNFLWP312/PG,1e22a288-689c-4376-a3cc-20eb7aa47dd6,Yes
WBS - estimated items,Flooring,Tile,Flow Picket 3x12 - Peacock Green,6FLWP312/PG,1e22a288-689c-4376-a3cc-20eb7aa47dd6,Yes
Echelon-EPP - estimated items,Flooring,Tile,Morocco Arabesque 10x11 Mesh - Fawn EM,6MORA1011/FA,1e2b1d6b-d5a8-403b-a77a-ffa6205b5688,Yes
WBS - estimated items,Flooring,Tile,Vertuo 24x48 - VR12 Bravura,6VS/VR12,1e4e3462-dbb3-4c50-be82-1b4e5a524397,Yes
WBS - estimated items,Flooring,Tile,Voyage 24x48 - VR12 Bravura,6BNVS/VR12,1e4e3462-dbb3-4c50-be82-1b4e5a524397,Yes
WBS - estimated items,Flooring,Tile,Geometry 10x10 - Atom Blue,6GE1010/AB,1e655671-cd71-45f5-8bc3-d2bd2e49391f,Yes
WBS - estimated items,Flooring,Tile,Goal 10x10 - Atom Blue,6BNGE1010/AB,1e655671-cd71-45f5-8bc3-d2bd2e49391f,Yes
WBS - estimated items,Flooring,Tile,Banquet Venatino 12x24 - Unpolished,6BNBVU/UP,1e7f2bc3-e9e8-4911-9f33-d57ecee95256,Yes
WBS - estimated items,Flooring,Tile,Bianco Venatino 12x24 - Unpolished,6BVU/UP,1e7f2bc3-e9e8-4911-9f33-d57ecee95256,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Uptown 12x24 - Manhatten,6UP124/MA,1ea50914-6be7-4200-bc49-f163ddc50204,Yes
WBS - estimated items,Flooring,Tile,Uptown 12x24 - Manhatten,6UP124/MA,1ea50914-6be7-4200-bc49-f163ddc50204,Yes
WBS - estimated items,Flooring,Tile,Rockart Metal Geo Mosaic (12x14 Mosaic) - Nero Marquina,6ROMG/NM,1ede7f43-fc23-4936-ba49-9d5bf15d4a2a,Yes
WBS - estimated items,Flooring,Tile,Rocket Metal Geo Mosaic (12x14 Mosaic) - Nero Marquina,6BNROMG/NM,1ede7f43-fc23-4936-ba49-9d5bf15d4a2a,Yes
Echelon-EPP - estimated items,Flooring,Tile,Revalia Remix 1x4 Picket - Calming White RV13,6REVP14/RV13,1f040c7e-5d07-40ab-a78d-7c385c5d01ba,Yes
WBS - estimated items,Flooring,Tile,CC Frames 4x12 - Neu Gray,6CCF412/NG,1f069a53-5502-4908-983f-9b4edc8fa785,Yes
WBS - estimated items,Flooring,Tile,Frames 4x12 - Neu Gray,6BNCCF412/NG,1f069a53-5502-4908-983f-9b4edc8fa785,Yes
Echelon-EPP - estimated items,Flooring,Tile,Historic Preserve 12x24-Tuscan Charcoal,6HP1224/TC,1f20d9d7-c4b7-4239-bae9-9f1eb109688a,Yes
Echelon-EPP - estimated items,Flooring,Tile,Historic Preserve 12x24-Tuscan Charcoal,6HP1224/TC,1f20d9d7-c4b7-4239-bae9-9f1eb109688a,Yes
