2026-01-23 11:44:47.3259|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene End|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:47.3259|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Log visualization errors if any|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:47.4116|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke END returning render|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:52.9804|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke START for SessionId: 080b8c02-0263-40bd-a206-fbfe0dbc8e08, RoomId: 355cc709-66f2-4072-a1fa-78ed9338f75d|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:52.9804|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get session 080b8c02-0263-40bd-a206-fbfe0dbc8e08|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:52.9971|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get organization 8aaecc3a-2d9e-4500-b0cf-d79d947d33a7|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:53.0154|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get feature flag sub_areas_in_dmh status for organization 8aaecc3a-2d9e-4500-b0cf-d79d947d33a7|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:53.0359|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get plan 86d8a3a5-77f9-474b-99c2-adbe2503d088|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:53.0614|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get profile plan cabf4101-1b8f-462c-b33b-3dfaece3a7a9|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:53.1143|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get associated room for RoomId: 355cc709-66f2-4072-a1fa-78ed9338f75d|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:53.7021|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get visualization provider for VisualizationProviderId: 90c925bb-c28b-4903-ab0b-ff75d0d4dadd|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:53.7745|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get selections to render for session|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:54.3647|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get render from provider BioRev|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:54.3647|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene START|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:54.3647|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get Scene Configuration $BuildOnTechnologies.VDS.Domain.Visualization.Scene|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:54.3647|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get Pairings|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:54.6798|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get render|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:59.5388|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene End|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:59.5388|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Log visualization errors if any|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:44:59.5517|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke END returning render|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:01.8603|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke START for SessionId: 080b8c02-0263-40bd-a206-fbfe0dbc8e08, RoomId: 355cc709-66f2-4072-a1fa-78ed9338f75d|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:01.8603|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get session 080b8c02-0263-40bd-a206-fbfe0dbc8e08|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:01.8901|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get organization 8aaecc3a-2d9e-4500-b0cf-d79d947d33a7|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:01.9245|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get feature flag sub_areas_in_dmh status for organization 8aaecc3a-2d9e-4500-b0cf-d79d947d33a7|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:01.9418|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get plan 86d8a3a5-77f9-474b-99c2-adbe2503d088|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:01.9652|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get profile plan cabf4101-1b8f-462c-b33b-3dfaece3a7a9|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:02.0235|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get associated room for RoomId: 355cc709-66f2-4072-a1fa-78ed9338f75d|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:02.5774|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get visualization provider for VisualizationProviderId: 90c925bb-c28b-4903-ab0b-ff75d0d4dadd|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:02.6553|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get selections to render for session|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:03.2470|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get render from provider BioRev|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:03.2470|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene START|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:03.2470|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get Scene Configuration $BuildOnTechnologies.VDS.Domain.Visualization.Scene|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:03.2470|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get Pairings|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:05.1356|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get render|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:11.6737|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene End|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:11.6737|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Log visualization errors if any|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:11.6880|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke END returning render|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:23.6674|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke START for SessionId: 080b8c02-0263-40bd-a206-fbfe0dbc8e08, RoomId: 355cc709-66f2-4072-a1fa-78ed9338f75d|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:23.6674|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get session 080b8c02-0263-40bd-a206-fbfe0dbc8e08|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:23.6845|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get organization 8aaecc3a-2d9e-4500-b0cf-d79d947d33a7|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:23.7357|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get feature flag sub_areas_in_dmh status for organization 8aaecc3a-2d9e-4500-b0cf-d79d947d33a7|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:23.7561|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get plan 86d8a3a5-77f9-474b-99c2-adbe2503d088|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:23.8111|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get profile plan cabf4101-1b8f-462c-b33b-3dfaece3a7a9|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:23.8603|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get associated room for RoomId: 355cc709-66f2-4072-a1fa-78ed9338f75d|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:24.4577|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get visualization provider for VisualizationProviderId: 90c925bb-c28b-4903-ab0b-ff75d0d4dadd|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:24.5331|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get selections to render for session|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.0941|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Get render from provider BioRev|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.0941|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene START|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.0941|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get Scene Configuration $BuildOnTechnologies.VDS.Domain.Visualization.Scene|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.0941|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get Pairings|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.4193|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene - Get render|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.6452|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|BioRevProvider.GetRenderAllScene End|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.6452|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke Log visualization errors if any|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:25.6774|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke END returning render|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
2026-01-23 11:45:37.8413|BuildOnTechnologies.VDS.Services.Visualization.RenderScene|INFO|RenderScene._Invoke START for SessionId: 080b8c02-0263-40bd-a206-fbfe0dbc8e08, RoomId: 355cc709-66f2-4072-a1fa-78ed9338f75d|GET|https://localhost:44386/api/sessions/080b8c02-0263-40bd-a206-fbfe0dbc8e08/rooms/355cc709-66f2-4072-a1fa-78ed9338f75d?streamContainerWidth=1100|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36|::1|
